tripduration,starttime,stoptime,start Station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
224,26/09/2015 16:48,26/09/2015 16:52,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,24531,Subscriber,1986,1
373,26/09/2015 16:49,26/09/2015 16:55,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,24460,Subscriber,1988,2
1658,26/09/2015 16:49,26/09/2015 17:17,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24677,Subscriber,1970,1
355,26/09/2015 16:50,26/09/2015 16:56,3205,JC Medical Center,40.71653978,-74.04963791,3211,Newark Ave,40.72152515,-74.04630454,24688,Customer,,0
346,26/09/2015 16:50,26/09/2015 16:56,3205,JC Medical Center,40.71653978,-74.04963791,3211,Newark Ave,40.72152515,-74.04630454,24558,Customer,,0
1609,26/09/2015 16:50,26/09/2015 17:17,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24522,Subscriber,1971,2
835,26/09/2015 16:52,26/09/2015 17:06,3202,Newport PATH,40.7272235,-74.0337589,3214,Essex Light Rail,40.7127742,-74.0364857,24467,Subscriber,1990,2
2725,26/09/2015 16:53,26/09/2015 17:38,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,24513,Subscriber,1968,1
2718,26/09/2015 16:53,26/09/2015 17:39,3184,Paulus Hook,40.7141454,-74.0335519,3192,Liberty Light Rail,40.7112423,-74.0557013,24647,Subscriber,1985,1
78,26/09/2015 16:54,26/09/2015 16:56,3206,Hilltop,40.7311689,-74.0575736,3206,Hilltop,40.7311689,-74.0575736,24583,Subscriber,1974,1
405,26/09/2015 16:55,26/09/2015 17:02,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24569,Subscriber,1968,1
381,26/09/2015 16:55,26/09/2015 17:01,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24491,Subscriber,1963,1
1465,26/09/2015 16:56,26/09/2015 17:20,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,24431,Customer,,0
1445,26/09/2015 16:56,26/09/2015 17:20,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,24651,Customer,,0
292,26/09/2015 16:57,26/09/2015 17:02,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,24662,Customer,,0
285,26/09/2015 16:57,26/09/2015 17:02,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,24557,Customer,,0
2659,26/09/2015 16:58,26/09/2015 17:42,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,24387,Subscriber,1964,1
1278,26/09/2015 16:59,26/09/2015 17:21,3184,Paulus Hook,40.7141454,-74.0335519,3190,Garfield Ave Station,40.71046702,-74.0700388,24698,Subscriber,1962,1
1439,26/09/2015 17:00,26/09/2015 17:24,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,24401,Customer,,0
1427,26/09/2015 17:00,26/09/2015 17:24,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,24682,Customer,,0
1955,26/09/2015 17:01,26/09/2015 17:34,3192,Liberty Light Rail,40.7112423,-74.0557013,3217,Bayside Park,40.69865054,-74.08207968,24643,Customer,,0
3367,26/09/2015 17:03,26/09/2015 17:59,3209,Brunswick St,40.7241765,-74.0506564,3192,Liberty Light Rail,40.7112423,-74.0557013,24399,Customer,,0
582,26/09/2015 17:04,26/09/2015 17:13,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,24532,Customer,,0
1428,26/09/2015 17:04,26/09/2015 17:28,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,24548,Subscriber,1980,1
1433,26/09/2015 17:04,26/09/2015 17:28,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,24534,Subscriber,1980,2
2790,26/09/2015 17:05,26/09/2015 17:52,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,24444,Subscriber,1983,1
2622,26/09/2015 17:05,26/09/2015 17:49,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,24719,Subscriber,1981,2
1628,26/09/2015 17:05,26/09/2015 17:33,3211,Newark Ave,40.72152515,-74.04630454,3193,Lincoln Park,40.7246051,-74.07840595,24446,Customer,,0
3934,26/09/2015 17:06,26/09/2015 18:11,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,24460,Customer,,0
450,26/09/2015 17:06,26/09/2015 17:13,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,24662,Customer,,0
4029,26/09/2015 17:06,26/09/2015 18:13,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,24533,Customer,,0
4521,26/09/2015 17:06,26/09/2015 18:22,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,19522,Customer,,0
1454,26/09/2015 17:07,26/09/2015 17:32,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3209,Brunswick St,40.7241765,-74.0506564,24567,Subscriber,1989,1
1254,26/09/2015 17:08,26/09/2015 17:29,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,24566,Customer,,0
1582,26/09/2015 17:12,26/09/2015 17:38,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,24707,Subscriber,1972,1
2656,26/09/2015 17:15,26/09/2015 17:59,3211,Newark Ave,40.72152515,-74.04630454,3192,Liberty Light Rail,40.7112423,-74.0557013,24688,Customer,,0
892,26/09/2015 17:16,26/09/2015 17:31,3211,Newark Ave,40.72152515,-74.04630454,3213,Van Vorst Park,40.71848892,-74.04772663,24558,Customer,,0
1463,26/09/2015 17:17,26/09/2015 17:41,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24685,Customer,,0
1461,26/09/2015 17:17,26/09/2015 17:41,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24512,Customer,,0
872,26/09/2015 17:17,26/09/2015 17:31,3211,Newark Ave,40.72152515,-74.04630454,3213,Van Vorst Park,40.71848892,-74.04772663,24500,Customer,,0
291,26/09/2015 17:18,26/09/2015 17:23,3195,Sip Ave,40.73074263,-74.06378388,3201,Dey St,40.737711,-74.066921,24562,Subscriber,1973,1
1295,26/09/2015 17:19,26/09/2015 17:40,3214,Essex Light Rail,40.7127742,-74.0364857,3185,City Hall,40.7177325,-74.043845,24467,Customer,,0
720,26/09/2015 17:20,26/09/2015 17:32,3184,Paulus Hook,40.7141454,-74.0335519,3205,JC Medical Center,40.71653978,-74.04963791,24498,Subscriber,1963,1
2242,26/09/2015 17:20,26/09/2015 17:57,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,24417,Customer,,0
2234,26/09/2015 17:20,26/09/2015 17:57,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,24574,Customer,,0
147,26/09/2015 17:21,26/09/2015 17:23,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,24662,Subscriber,1989,1
965,26/09/2015 17:21,26/09/2015 17:37,3203,Hamilton Park,40.72759597,-74.04424731,3192,Liberty Light Rail,40.7112423,-74.0557013,24626,Subscriber,1972,1
198,26/09/2015 17:22,26/09/2015 17:26,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,24386,Subscriber,1965,1
270,26/09/2015 17:23,26/09/2015 17:27,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.7177325,-74.043845,24478,Customer,,0
999,26/09/2015 17:24,26/09/2015 17:40,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,24717,Customer,,0
812,26/09/2015 17:24,26/09/2015 17:37,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,24495,Customer,,0
2276,26/09/2015 17:24,26/09/2015 18:02,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,24651,Customer,,0
1860,26/09/2015 17:24,26/09/2015 17:55,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,24431,Customer,,0
557,26/09/2015 17:27,26/09/2015 17:36,3186,Grove St PATH,40.71958612,-74.04311746,3194,McGinley Square,40.72533993,-74.06762213,24641,Subscriber,1981,1
1085,26/09/2015 17:29,26/09/2015 17:47,3196,Riverview Park,40.7443187,-74.0439909,3187,Warren St,40.7211236,-74.03805095,24610,Subscriber,1987,1
609,26/09/2015 17:30,26/09/2015 17:40,3202,Newport PATH,40.7272235,-74.0337589,3214,Essex Light Rail,40.7127742,-74.0364857,24439,Subscriber,1984,1
650,26/09/2015 17:31,26/09/2015 17:42,3184,Paulus Hook,40.7141454,-74.0335519,3187,Warren St,40.7211236,-74.03805095,24571,Customer,,0
647,26/09/2015 17:31,26/09/2015 17:42,3184,Paulus Hook,40.7141454,-74.0335519,3187,Warren St,40.7211236,-74.03805095,24482,Customer,,0
323,26/09/2015 17:33,26/09/2015 17:38,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,24631,Customer,,0
677,26/09/2015 17:35,26/09/2015 17:46,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24609,Customer,,0
678,26/09/2015 17:35,26/09/2015 17:46,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24691,Customer,,0
2346,26/09/2015 17:35,26/09/2015 18:14,3202,Newport PATH,40.7272235,-74.0337589,3211,Newark Ave,40.72152515,-74.04630454,24432,Subscriber,1988,1
1313,26/09/2015 17:36,26/09/2015 17:58,3209,Brunswick St,40.7241765,-74.0506564,3199,Newport Pkwy,40.7287448,-74.0321082,24567,Subscriber,1989,1
370,26/09/2015 17:36,26/09/2015 17:42,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,24644,Subscriber,1967,1
4694,26/09/2015 17:37,26/09/2015 18:55,3217,Bayside Park,40.69865054,-74.08207968,3183,Exchange Place,40.7162469,-74.0334588,24643,Customer,,0
348,26/09/2015 17:37,26/09/2015 17:43,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,24656,Subscriber,1981,1
666,26/09/2015 17:37,26/09/2015 17:48,3206,Hilltop,40.7311689,-74.0575736,3187,Warren St,40.7211236,-74.03805095,24708,Subscriber,1978,1
2166,26/09/2015 17:39,26/09/2015 18:15,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,24566,Subscriber,1972,1
1214,26/09/2015 17:40,26/09/2015 18:00,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958612,-74.04311746,24495,Customer,,0
683,26/09/2015 17:41,26/09/2015 17:52,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24677,Subscriber,1982,1
745,26/09/2015 17:43,26/09/2015 17:55,3214,Essex Light Rail,40.7127742,-74.0364857,3203,Hamilton Park,40.72759597,-74.04424731,24439,Subscriber,1978,1
1016,26/09/2015 17:43,26/09/2015 18:00,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958612,-74.04311746,24717,Customer,,0
1014,26/09/2015 17:43,26/09/2015 18:00,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,24685,Customer,,0
976,26/09/2015 17:44,26/09/2015 18:00,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,24645,Customer,,0
335,26/09/2015 17:44,26/09/2015 17:50,3203,Hamilton Park,40.72759597,-74.04424731,3209,Brunswick St,40.7241765,-74.0506564,24443,Customer,,0
351,26/09/2015 17:44,26/09/2015 17:50,3203,Hamilton Park,40.72759597,-74.04424731,3209,Brunswick St,40.7241765,-74.0506564,24511,Customer,,0
1975,26/09/2015 17:45,26/09/2015 18:18,3192,Liberty Light Rail,40.7112423,-74.0557013,3199,Newport Pkwy,40.7287448,-74.0321082,24647,Subscriber,1985,1
910,26/09/2015 17:45,26/09/2015 18:00,3205,JC Medical Center,40.71653978,-74.04963791,3201,Dey St,40.737711,-74.066921,24387,Subscriber,1964,1
264,26/09/2015 17:46,26/09/2015 17:50,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,24551,Subscriber,1972,1
233,26/09/2015 17:46,26/09/2015 17:50,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,24510,Subscriber,1992,1
1370,26/09/2015 17:46,26/09/2015 18:09,3203,Hamilton Park,40.72759597,-74.04424731,3214,Essex Light Rail,40.7127742,-74.0364857,24513,Customer,,0
2132,26/09/2015 17:46,26/09/2015 18:22,3202,Newport PATH,40.7272235,-74.0337589,3205,JC Medical Center,40.71653978,-74.04963791,24442,Subscriber,1983,1
1349,26/09/2015 17:47,26/09/2015 18:09,3203,Hamilton Park,40.72759597,-74.04424731,3214,Essex Light Rail,40.7127742,-74.0364857,24609,Customer,,0
8112,26/09/2015 17:47,26/09/2015 20:02,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,24498,Customer,,0
667,26/09/2015 17:47,26/09/2015 17:58,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24691,Customer,,0
643,26/09/2015 17:47,26/09/2015 17:58,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24618,Customer,,0
1086,26/09/2015 17:48,26/09/2015 18:06,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,24656,Customer,,0
1082,26/09/2015 17:48,26/09/2015 18:06,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,24564,Customer,,0
1259,26/09/2015 17:48,26/09/2015 18:09,3203,Hamilton Park,40.72759597,-74.04424731,3214,Essex Light Rail,40.7127742,-74.0364857,24400,Customer,,0
1221,26/09/2015 17:49,26/09/2015 18:09,3203,Hamilton Park,40.72759597,-74.04424731,3214,Essex Light Rail,40.7127742,-74.0364857,24569,Customer,,0
675,26/09/2015 17:52,26/09/2015 18:03,3187,Warren St,40.7211236,-74.03805095,3192,Liberty Light Rail,40.7112423,-74.0557013,24482,Subscriber,1961,2
666,26/09/2015 17:52,26/09/2015 18:03,3187,Warren St,40.7211236,-74.03805095,3192,Liberty Light Rail,40.7112423,-74.0557013,24571,Subscriber,1952,1
260,26/09/2015 17:54,26/09/2015 17:58,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24662,Subscriber,1986,1
811,26/09/2015 17:54,26/09/2015 18:07,3183,Exchange Place,40.7162469,-74.0334588,3203,Hamilton Park,40.72759597,-74.04424731,24594,Customer,,0
414,26/09/2015 17:56,26/09/2015 18:03,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24592,Subscriber,1963,1
2166,26/09/2015 17:56,26/09/2015 18:32,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24677,Subscriber,1986,1
363,26/09/2015 17:57,26/09/2015 18:03,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24441,Subscriber,1968,1
360,26/09/2015 17:58,26/09/2015 18:04,3197,North St,40.752559,-74.044725,3210,Pershing Field,40.74267714,-74.05178863,24560,Subscriber,1956,1
477,26/09/2015 17:59,26/09/2015 18:07,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,24477,Subscriber,1977,1
206,26/09/2015 17:59,26/09/2015 18:03,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,24431,Customer,,0
389,26/09/2015 18:00,26/09/2015 18:07,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24623,Subscriber,1969,1
459,26/09/2015 18:00,26/09/2015 18:08,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24398,Subscriber,1974,1
531,26/09/2015 18:01,26/09/2015 18:10,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,24396,Subscriber,1967,1
1191,26/09/2015 18:01,26/09/2015 18:21,3187,Warren St,40.7211236,-74.03805095,3205,JC Medical Center,40.71653978,-74.04963791,24417,Customer,,0
1198,26/09/2015 18:01,26/09/2015 18:21,3187,Warren St,40.7211236,-74.03805095,3205,JC Medical Center,40.71653978,-74.04963791,24574,Customer,,0
303,26/09/2015 18:01,26/09/2015 18:06,3185,City Hall,40.7177325,-74.043845,3187,Warren St,40.7211236,-74.03805095,24667,Subscriber,1975,1
425,26/09/2015 18:02,26/09/2015 18:09,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,24618,Subscriber,1981,2
979,26/09/2015 18:03,26/09/2015 18:19,3184,Paulus Hook,40.7141454,-74.0335519,3205,JC Medical Center,40.71653978,-74.04963791,24685,Customer,,0
65256,26/09/2015 18:03,27/09/2015 12:10,3184,Paulus Hook,40.7141454,-74.0335519,3205,JC Medical Center,40.71653978,-74.04963791,24645,Customer,,0
662,26/09/2015 18:04,26/09/2015 18:15,3207,Oakland Ave,40.7376037,-74.0524783,3186,Grove St PATH,40.71958612,-74.04311746,24621,Subscriber,1979,1
485,26/09/2015 18:04,26/09/2015 18:12,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24691,Subscriber,1960,1
1283,26/09/2015 18:04,26/09/2015 18:26,3186,Grove St PATH,40.71958612,-74.04311746,3195,Sip Ave,40.73074263,-74.06378388,24565,Customer,,0
635,26/09/2015 18:04,26/09/2015 18:15,3207,Oakland Ave,40.7376037,-74.0524783,3186,Grove St PATH,40.71958612,-74.04311746,24434,Subscriber,1978,2
852,26/09/2015 18:04,26/09/2015 18:19,3187,Warren St,40.7211236,-74.03805095,3209,Brunswick St,40.7241765,-74.0506564,24639,Customer,,0
482,26/09/2015 18:05,26/09/2015 18:13,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,24644,Subscriber,1967,1
1268,26/09/2015 18:06,26/09/2015 18:27,3202,Newport PATH,40.7272235,-74.0337589,3214,Essex Light Rail,40.7127742,-74.0364857,24651,Customer,,0
1283,26/09/2015 18:06,26/09/2015 18:28,3202,Newport PATH,40.7272235,-74.0337589,3214,Essex Light Rail,40.7127742,-74.0364857,24431,Customer,,0
109,26/09/2015 18:07,26/09/2015 18:08,3211,Newark Ave,40.72152515,-74.04630454,3213,Van Vorst Park,40.71848892,-74.04772663,24393,Subscriber,1980,0
1145,26/09/2015 18:08,26/09/2015 18:27,3192,Liberty Light Rail,40.7112423,-74.0557013,3211,Newark Ave,40.72152515,-74.04630454,24626,Customer,,0
1142,26/09/2015 18:08,26/09/2015 18:27,3192,Liberty Light Rail,40.7112423,-74.0557013,3211,Newark Ave,40.72152515,-74.04630454,24688,Customer,,0
1309,26/09/2015 18:09,26/09/2015 18:31,3185,City Hall,40.7177325,-74.043845,3187,Warren St,40.7211236,-74.03805095,24602,Subscriber,1982,1
1253,26/09/2015 18:10,26/09/2015 18:30,3185,City Hall,40.7177325,-74.043845,3187,Warren St,40.7211236,-74.03805095,24550,Customer,,0
1418,26/09/2015 18:10,26/09/2015 18:33,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,24526,Customer,,0
825,26/09/2015 18:10,26/09/2015 18:24,3183,Exchange Place,40.7162469,-74.0334588,3203,Hamilton Park,40.72759597,-74.04424731,24479,Subscriber,1983,1
349,26/09/2015 18:10,26/09/2015 18:16,3184,Paulus Hook,40.7141454,-74.0335519,3185,City Hall,40.7177325,-74.043845,24704,Subscriber,1961,1
1136,26/09/2015 18:13,26/09/2015 18:32,3187,Warren St,40.7211236,-74.03805095,3196,Riverview Park,40.7443187,-74.0439909,24667,Subscriber,1987,1
311,26/09/2015 18:13,26/09/2015 18:19,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,24605,Customer,,0
178,26/09/2015 18:14,26/09/2015 18:17,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24608,Subscriber,1990,1
516,26/09/2015 18:15,26/09/2015 18:23,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,24552,Customer,,0
558,26/09/2015 18:16,26/09/2015 18:25,3205,JC Medical Center,40.71653978,-74.04963791,3203,Hamilton Park,40.72759597,-74.04424731,24444,Subscriber,1975,2
248,26/09/2015 18:17,26/09/2015 18:21,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,24468,Subscriber,1984,2
693,26/09/2015 18:18,26/09/2015 18:29,3210,Pershing Field,40.74267714,-74.05178863,3196,Riverview Park,40.7443187,-74.0439909,24560,Subscriber,1956,1
466,26/09/2015 18:20,26/09/2015 18:28,3212,Christ Hospital,40.73478582,-74.05044364,3220,5 Corners Library,40.73496102,-74.05950308,24476,Subscriber,1960,1
526,26/09/2015 18:21,26/09/2015 18:29,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,24389,Subscriber,1991,1
1919,26/09/2015 18:21,26/09/2015 18:53,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3199,Newport Pkwy,40.7287448,-74.0321082,24438,Customer,,0
1903,26/09/2015 18:21,26/09/2015 18:53,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3199,Newport Pkwy,40.7287448,-74.0321082,24590,Customer,,0
1793,26/09/2015 18:21,26/09/2015 18:51,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,24610,Subscriber,1984,2
1270,26/09/2015 18:22,26/09/2015 18:43,3183,Exchange Place,40.7162469,-74.0334588,3198,Heights Elevator,40.74871595,-74.0404433,24510,Subscriber,1980,1
1009,26/09/2015 18:22,26/09/2015 18:39,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,24482,Subscriber,1972,1
1743,26/09/2015 18:24,26/09/2015 18:53,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,24685,Customer,,0
751,26/09/2015 18:24,26/09/2015 18:36,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,24463,Customer,,0
1706,26/09/2015 18:24,26/09/2015 18:52,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,24719,Customer,,0
